udi,product_id,type,air_temp,process_temp,rotational_speed,torque,tool_wear,failure,TWF,HDF,PWF,OSF,RNF,air_temp_rolling_mean,air_temp_rolling_std,air_temp_rolling_var,process_temp_rolling_mean,process_temp_rolling_std,process_temp_rolling_var,rotational_speed_rolling_mean,rotational_speed_rolling_std,rotational_speed_rolling_var,torque_rolling_mean,torque_rolling_std,torque_rolling_var,tool_wear_rolling_mean,tool_wear_rolling_std,tool_wear_rolling_var,ambient_humidity,factory_load,power,temp_diff,wear_stress,temp_humidity_index,load_impact_torque,ambient_humidity_rolling_mean,factory_load_rolling_mean
2363,H31776,H,299.3,308.6,1520,41.4,67,0,0,0,0,0,0,299.24,0.0547722557997795,0.0030000000053964,308.5,0.1000000000198849,0.0100000000039769,1466.6,107.53743534230114,11564.299999999595,42.2,6.739065217075806,45.41500000000099,60.2,5.263078946777643,27.700000000014064,39.562549315036236,0.9956826669551573,62928.0,9.300000000000011,2773.7999999999997,417.7107100999035,41.22126241194351,40.245567776303815,0.9956826669551573
2364,L49543,L,299.3,308.5,1510,45.4,72,0,0,0,0,0,0,299.26,0.0547722558004022,0.0030000000054646,308.52,0.0836660026773202,0.0070000000040013,1492.4,96.8054750517738,9371.2999999996,42.78,6.894345509183676,47.532000000001126,63.8,6.058052492345484,36.70000000001333,41.50012993845432,0.9956826669551573,68554.0,9.199999999999989,3268.7999999999997,423.5098889057938,45.20399307976414,40.21173714274576,0.9956826669551573
2365,L49544,L,299.2,308.5,1366,49.7,74,0,0,0,0,0,0,299.24,0.0547722557997795,0.0030000000053964,308.52,0.0836660026773202,0.0070000000040013,1483.0,108.06942213225533,11678.999999999596,45.02,6.975098565611935,48.65200000000167,67.2,6.058052492345429,36.700000000012665,39.881451804224305,0.9956826669551573,67890.2,9.300000000000011,3677.8,418.5253037982391,49.48542854767132,40.10736549827987,0.9956826669551573
2366,L49545,L,299.4,308.5,1845,22.9,76,0,0,0,0,0,0,299.28000000000003,0.0836660026864677,0.007000000005532,308.54,0.054772255787271,0.0030000000040262,1574.4,178.16088235075506,31741.299999999588,38.96,10.408794358618112,108.34300000000022,70.6,4.979959839196705,24.80000000001208,41.40177429188392,0.9956826669551573,42250.5,9.100000000000023,1740.3999999999999,423.35691222990044,22.8011330732731,40.46871615340595,0.9956826669551573
2367,L49546,L,299.3,308.5,1485,44.7,78,0,0,0,0,0,0,299.3,0.070710678158262,0.0050000000056013,308.52,0.0447213595946885,0.0020000000039974,1545.2,178.5292693089836,31872.69999999959,40.82,10.444472222185317,109.08700000000069,73.4,4.219004621947174,17.800000000011615,42.6125830522385,0.9956826669551573,66379.5,9.199999999999989,3486.6000000000004,426.83946107534985,44.50701521289553,40.79177177420375,0.9956826669551573
2368,M17227,M,299.3,308.5,1496,39.4,80,0,0,0,0,0,0,299.3,0.070710678158262,0.0050000000056013,308.5,0.0,0.0,1540.4,179.6950194078834,32290.29999999959,40.42,10.454998804399768,109.30700000000058,76.0,3.162277660170147,10.00000000001118,38.32128017351239,0.9956826669551573,58942.4,9.199999999999989,3152.0,413.99559155932263,39.2298970780332,40.440291551788896,0.9956826669551573
2369,M17228,M,299.3,308.4,1468,42.2,83,0,0,0,0,0,0,299.3,0.070710678158262,0.0050000000056013,308.48,0.044721359594053,0.0020000000039406,1532.0,182.43217917900228,33281.49999999959,39.78,10.167939810994184,103.38700000000044,78.2,3.492849839316141,12.200000000010792,38.95886135888694,0.9956826669551573,61949.600000000006,9.099999999999966,3502.6000000000004,415.9038720471486,42.01780854550764,39.870912381496055,0.9956826669551573
2370,M17229,M,299.2,308.4,1856,22.7,86,0,0,0,0,0,0,299.3,0.070710678158262,0.0050000000056013,308.46000000000004,0.0547722557862533,0.0030000000039147,1630.0,201.5725675780303,40631.49999999959,34.38,10.736247016532324,115.2669999999992,80.6,3.974921382871664,15.800000000010382,42.85341791328084,0.9956826669551573,42131.2,9.199999999999989,1952.2,427.4174263965363,22.60199653988207,40.20471146231363,0.9956826669551573
2371,L49550,L,299.2,308.4,1620,34.1,89,0,0,0,0,0,0,299.26,0.0547722558003964,0.003000000005464,308.44,0.0547722557860224,0.0030000000038894,1585.0,162.99999999999875,26568.999999999596,36.62,8.721639754082926,76.06699999999968,83.2,4.438468204235548,19.70000000000993,36.4699115747419,0.9956826669551573,55242.0,9.199999999999989,3034.9,408.31797543162776,33.95277894317086,40.3339188377638,0.9956826669551573
2372,L49551,L,299.3,308.5,1409,44.8,91,0,0,0,0,0,0,299.26,0.0547722558003964,0.003000000005464,308.43999999999994,0.0547722557860224,0.0030000000038894,1569.8,177.55055618048507,31524.19999999959,36.64,8.744884218787558,76.47299999999967,85.8,4.438468204235497,19.70000000000948,43.107940736552976,0.9956826669551573,63123.2,9.199999999999989,4076.7999999999997,428.32206662450307,44.606583479591045,40.46699001588124,0.9956826669551573
2373,M17232,M,299.3,308.5,1404,49.4,93,0,0,0,0,0,0,299.26,0.0547722558003964,0.003000000005464,308.43999999999994,0.0547722557860224,0.0030000000038894,1551.4,191.34210200580424,36611.7999999996,38.64,10.50109518097994,110.27300000000012,88.4,3.974921382871496,15.800000000009042,37.554713058440704,0.9956826669551573,69357.59999999999,9.199999999999989,4594.2,411.701256183913,49.18672374758477,40.26620639022168,0.9956826669551573
2374,L49553,L,299.2,308.4,1350,51.3,96,0,0,0,0,0,0,299.24,0.0547722557997737,0.0030000000053958,308.43999999999994,0.0547722557860224,0.0030000000038894,1527.8,210.51650766626256,44317.19999999959,40.46,11.959640462823309,143.0330000000005,91.0,3.807886552933084,14.500000000008605,39.05100825654435,0.9956826669551573,69255.0,9.199999999999989,4924.799999999999,416.04061670358067,51.07852081479957,40.02129422203068,0.9956826669551573
2375,M17234,M,299.2,308.4,1538,38.0,98,0,0,0,0,0,0,299.24,0.0547722557997737,0.0030000000053958,308.43999999999994,0.0547722557860224,0.0030000000038894,1464.2,111.1674412766597,12358.199999999584,43.52,7.347584637144454,53.9870000000012,93.4,3.646916505763218,13.3000000000082,41.908414641946564,0.9956826669551573,58444.0,9.199999999999989,3724.0,424.5899766087041,37.835941344295975,40.22399050580291,0.9956826669551573
2376,M17235,M,299.2,308.4,1476,32.7,101,0,0,0,0,0,0,299.23999999999995,0.0547722557997737,0.0030000000053958,308.43999999999994,0.0547722557860224,0.0030000000038894,1435.4,72.71726067447526,5287.7999999995845,43.24,7.808520986717083,60.97300000000112,95.8,3.962322551232774,15.7000000000078,40.27084368322201,0.9956826669551573,48265.200000000004,9.199999999999989,3302.7000000000003,419.69036430020026,32.55882320943365,40.11089744493672,0.9956826669551573
2377,M17236,M,299.2,308.3,1364,51.8,104,0,0,0,0,0,0,299.22,0.0447213596095666,0.0020000000053281,308.4,0.0707106781458056,0.0050000000038397,1426.4,79.2893435462773,6286.799999999585,44.64,8.731151126856151,76.23300000000143,98.4,4.2778499272423485,18.300000000007365,41.33091297273776,0.9956826669551573,70655.2,9.100000000000023,5387.2,422.8620916144314,51.57636214827714,39.98273043698664,0.9956826669551573
2378,M17237,M,299.2,308.3,1582,45.5,107,0,0,0,0,0,0,299.2,0.0,0.0,308.36,0.0547722557851454,0.0030000000037934,1462.0,103.10189135025402,10629.999999999583,43.86,8.366181924868789,69.99300000000125,101.2,4.438468204235205,19.700000000006888,40.2368695525266,0.9956826669551573,71981.0,9.100000000000023,4868.5,419.5887137011595,45.30356134645966,40.17428937488806,0.9956826669551573
2379,L49558,L,299.1,308.2,1348,56.1,110,0,0,0,0,0,0,299.18,0.0447213596080699,0.0020000000051943,308.32000000000005,0.0836660026758182,0.00700000000375,1461.6,103.6474794676628,10742.79999999958,44.82,9.615456307425116,92.45700000000149,104.0,4.743416490253243,22.500000000006395,42.97349677738492,0.9956826669551573,75622.8,9.099999999999966,6171.0,427.6337288611584,55.85779761618433,40.57575291673787,0.9956826669551573
2380,H31793,H,299.1,308.2,1450,46.1,112,0,0,0,0,0,0,299.16,0.0547722557973355,0.0030000000051287,308.28000000000003,0.0836660026755618,0.0070000000037071,1444.0,94.49867723941736,8929.999999999578,46.44,8.829382764384032,77.95800000000182,106.8,4.438468204235096,19.700000000005915,41.073005173799366,0.9956826669551573,66845.0,9.099999999999966,5163.2,421.94935847483396,45.900970946632754,40.397711642789716,0.9956826669551573
2381,L49560,L,299.0,308.1,1242,60.9,117,0,0,0,0,0,0,299.12,0.0836660026832855,0.0070000000049995,308.22,0.0836660026751872,0.0070000000036444,1397.2,127.03227936237144,16137.19999999958,52.08,6.578145635359794,43.27200000000311,110.0,4.949747468306375,24.500000000005365,38.90542710608652,0.9956826669551573,75637.8,9.100000000000023,7125.3,415.3272270471987,60.637074417569075,40.64126319592418,0.9956826669551573
2382,L49561,L,299.1,308.2,1493,34.9,119,0,0,0,0,0,0,299.1,0.0707106781535503,0.0050000000049349,308.2,0.0707106781442717,0.0050000000036227,1423.0,131.62066707018155,17323.999999999578,48.7,10.137060717979464,102.76000000000236,113.0,4.949747468306322,24.50000000000484,40.06315340210272,0.9956826669551573,52105.7,9.099999999999966,4153.099999999999,418.9288918256892,34.74932507673499,40.336784462479145,0.9956826669551573
2383,L49562,L,299.1,308.3,1601,31.4,121,0,0,0,0,0,0,299.08000000000004,0.0447213596044617,0.0020000000048715,308.2,0.0707106781442717,0.0050000000036227,1426.8,137.5016363538979,18906.699999999582,45.88,12.848424027872124,165.08200000000173,115.8,4.658325879541314,21.70000000000436,44.86557452324128,0.9956826669551573,50271.399999999994,9.199999999999989,3799.3999999999996,433.29293339901466,31.26443574239194,41.06787060895921,0.9956826669551573
2384,L49563,L,299.1,308.2,1568,33.3,123,0,0,0,0,0,0,299.08000000000004,0.0447213596044617,0.0020000000048715,308.2,0.0707106781442717,0.0050000000036227,1470.8,141.13362462574108,19918.699999999582,41.32,12.350789448452302,152.5420000000007,118.4,4.219004621946263,17.800000000003923,42.05607569529647,0.9956826669551573,52214.399999999994,9.099999999999966,4095.8999999999996,424.8897224046318,33.156232809606735,41.36837735283442,0.9956826669551573
2385,M17244,M,299.1,308.3,1506,38.0,125,0,0,0,0,0,0,299.08000000000004,0.0447213596044617,0.0020000000048715,308.22,0.0836660026751872,0.0070000000036444,1482.0,141.29225031826616,19963.499999999585,39.7,12.095660378830102,146.30500000000035,121.0,3.16227766016893,10.000000000003489,38.71425445648617,0.9956826669551573,57228.0,9.199999999999989,4750.0,414.8943350793502,37.835941344295975,41.04896133428838,0.9956826669551573
2386,L49565,L,299.1,308.3,1524,34.1,128,0,0,0,0,0,0,299.1,0.0,0.0,308.26,0.0547722557842088,0.0030000000036908,1538.4,45.036651740550006,2028.2999999995857,34.34,2.4234273250913017,5.87299999999918,123.2,3.49284983931504,12.2000000000031,36.83362906198077,0.9956826669551573,51968.4,9.199999999999989,4364.8,409.2693845243845,33.95277894317086,40.705239872164256,0.9956826669551573
2387,L49566,L,299.1,308.4,1543,37.9,130,0,0,0,0,0,0,299.1,0.0,0.0,308.3,0.0707106781450801,0.0050000000037371,1548.4,37.32693397534258,1393.2999999995843,34.94,2.917704577231785,8.51299999999931,125.4,3.646916505762468,13.300000000002726,42.87951510723521,0.9956826669551573,58479.7,9.299999999999955,4927.0,427.3526296857405,37.73637307760046,40.86010008561401,0.9956826669551573
2388,M17247,M,299.2,308.5,1474,47.2,132,0,0,0,0,0,0,299.12,0.0447213596058598,0.0020000000049966,308.34000000000003,0.114017542526515,0.0130000000037856,1523.0,35.76310948448955,1278.9999999995862,38.1,5.520416650942212,30.47500000000003,127.6,3.6469165057624178,13.30000000000236,40.21851090269961,0.9956826669551573,69572.8,9.300000000000011,6230.400000000001,419.5337846208772,46.99622188028343,40.858264220631305,0.9956826669551573
2389,M17248,M,299.2,308.5,1526,37.3,135,0,0,0,0,0,0,299.14,0.0547722557967063,0.0030000000050598,308.4,0.1000000000192739,0.0100000000038547,1514.6,26.20686932847162,686.7999999995865,38.9,4.906628170138859,24.075000000000205,130.0,3.8078865529322137,14.500000000001975,37.8156371022409,0.9956826669551573,56919.799999999996,9.300000000000011,5035.5,412.34438620990477,37.13896347742736,40.3424782531169,0.9956826669551573
2390,L49569,L,299.2,308.5,1867,27.0,138,0,0,0,0,0,0,299.16,0.054772255797294,0.0030000000051242,308.44,0.0894427191218186,0.0080000000039045,1586.8,158.74098399594098,25198.69999999959,36.7,7.295546586788388,53.22499999999971,132.6,3.974921382870566,15.800000000001653,39.61990841900206,0.9956826669551573,50409.0,9.300000000000011,3726.0,417.7427659896541,26.883432007789246,40.19716857763717,0.9956826669551573
2391,L49570,L,299.2,308.5,1487,41.2,140,0,0,0,0,0,0,299.17999999999995,0.0447213596080191,0.0020000000051897,308.48,0.0447213595942445,0.0020000000039577,1579.4,163.20018382342462,26634.29999999959,38.120000000000005,7.353706548401291,54.077000000000034,135.0,4.123105625617825,17.000000000001354,37.76987648063463,0.9956826669551573,61264.4,9.300000000000011,5768.0,412.20747043005883,41.02212587855248,40.08361351509198,0.9956826669551573
2392,L49571,L,299.2,308.4,1580,32.6,142,0,0,0,0,0,0,299.2,0.0,0.0,308.48,0.0447213595942445,0.0020000000039577,1586.8,161.9712937529351,26234.699999999597,37.06,7.763890777181232,60.27799999999979,137.4,3.9749213828704937,15.80000000000108,39.12198494510923,0.9956826669551573,51508.0,9.199999999999989,4629.2,416.2529789557668,32.45925494273813,39.989496669392636,0.9956826669551573
2393,L49572,L,299.2,308.5,1340,50.0,144,0,0,0,0,0,0,299.2,0.0,0.0,308.48,0.0447213595942445,0.0020000000039577,1560.0,193.3481316175556,37383.49999999959,37.620000000000005,8.720206419575165,76.04199999999992,139.8,3.492849839314716,12.200000000000834,41.27248871279783,0.9956826669551573,67000.0,9.300000000000011,7200.0,422.6872862286911,49.784133347757866,39.630188088348284,0.9956826669551573
2394,L49573,L,299.2,308.5,1544,41.6,146,0,0,0,0,0,0,299.2,0.0,0.0,308.48,0.0447213595942445,0.0020000000039577,1563.6,192.72337689029732,37142.2999999996,38.48,8.891119164649641,79.05200000000012,142.0,3.162277660168471,10.00000000000058,44.00093805558062,0.9956826669551573,64230.4,9.300000000000011,6073.6,430.8508066622972,41.42039894533455,39.8246743243767,0.9956826669551573
2395,L49574,L,299.2,308.5,1488,40.3,148,0,0,0,0,0,0,299.2,0.0,0.0,308.48,0.0447213595942445,0.0020000000039577,1487.8,91.52158215415416,8376.199999999586,41.14,6.17154761789948,38.088000000000754,144.0,3.1622776601684306,10.000000000000323,37.53208139515432,0.9956826669551573,59966.399999999994,9.300000000000011,5964.4,411.4959875343017,40.12601147829284,39.70645701824352,0.9956826669551573
2396,M17255,M,299.2,308.5,1742,28.9,150,0,0,0,0,0,0,299.2,0.0,0.0,308.48,0.0447213595942445,0.0020000000039577,1538.8,145.87391816222524,21279.19999999959,38.68,8.244816553447393,67.97700000000015,146.0,3.16227766016839,10.000000000000068,41.88175630252848,0.9956826669551573,50343.799999999996,9.300000000000011,4335.0,424.5102148571652,28.775229075004045,40.211269742298285,0.9956826669551573
2397,M17256,M,299.1,308.5,1592,34.2,153,0,0,0,0,0,0,299.17999999999995,0.0447213596080191,0.0020000000051897,308.5,0.0,0.0,1541.2,146.8168927610157,21555.19999999959,39.0,7.976528066771922,63.62500000000022,148.2,3.492849839314568,12.199999999999804,41.64766613831895,0.9956826669551573,54446.4,9.399999999999977,5232.6,423.668169419712,34.05234720986638,40.08808484540666,0.9956826669551573
2398,L49577,L,299.2,308.6,1582,38.8,156,0,0,0,0,0,0,299.17999999999995,0.0447213596080191,0.0020000000051897,308.52000000000004,0.0447213595948514,0.002000000004012,1589.6,94.46057378610182,8922.799999999586,36.76,5.207014499691704,27.11299999999965,150.6,3.974921382870298,15.79999999999952,42.5581151907424,0.9956826669551573,61381.6,9.400000000000034,6052.799999999999,426.53388065070124,38.6324874778601,40.322045274210936,0.9956826669551573
2399,L49578,L,299.2,308.5,1490,43.2,158,0,0,0,0,0,0,299.18,0.0447213596080191,0.0020000000051897,308.52000000000004,0.0447213595948514,0.002000000004012,1578.8,103.62046129987834,10737.199999999586,37.08,5.612218812555311,31.496999999999737,153.0,4.123105625617566,16.999999999999222,40.061288894745005,0.9956826669551573,64368.00000000001,9.300000000000011,6825.6,419.06337637307706,43.013491212462796,40.546610453461355,0.9956826669551573
2400,M17259,M,299.2,308.5,1594,35.8,160,0,0,0,0,0,0,299.18,0.0447213596080191,0.0020000000051897,308.52000000000004,0.0447213595948514,0.002000000004012,1600.0,90.3991150399139,8171.999999999587,36.18,5.319962405882162,28.30199999999952,155.4,3.974921382870226,15.799999999998947,42.097588417755745,0.9956826669551573,57065.2,9.300000000000011,5728.0,425.1559845459252,35.645439476994625,40.79437845333672,0.9956826669551573
2401,H31814,H,299.2,308.6,1462,55.0,163,0,0,0,0,0,0,299.17999999999995,0.0447213596080191,0.0020000000051897,308.54,0.0547722557873807,0.0030000000040382,1544.0,63.023805026351646,3971.999999999587,41.4,8.339064695755804,69.54000000000084,158.0,3.807886552931777,14.499999999998654,43.225245278819386,0.9956826669551573,80410.0,9.400000000000034,8965.0,428.5299338742276,54.76254668253365,41.33991533315519,0.9956826669551573
2402,M17261,M,299.2,308.6,1367,47.6,168,0,0,0,0,0,0,299.2,0.0,0.0,308.56000000000006,0.0547722557876116,0.0030000000040635,1499.0,93.25770745627187,8696.999999999587,44.08,7.563861447699947,57.21200000000154,161.0,4.690415759823245,21.99999999999827,43.883845848033964,0.9956826669551573,65069.200000000004,9.400000000000034,7996.8,430.50046677731757,47.39449494706549,41.81610142344768,0.9956826669551573
2403,L49582,L,299.2,308.7,1325,51.0,171,0,0,0,0,0,0,299.2,0.0,0.0,308.58000000000004,0.0836660026778251,0.0070000000040858,1447.6,106.02499705257992,11241.299999999585,46.52,7.400810766395945,54.77200000000214,164.0,5.431390245599913,29.49999999999789,34.62638548440964,0.9956826669551573,67575.0,9.5,8721.0,402.80214536935364,50.77981601471302,41.15149110060885,0.9956826669551573
2404,H31817,H,299.2,308.7,1448,51.4,173,0,0,0,0,0,0,299.2,0.0,0.0,308.62,0.0836660026781121,0.0070000000041338,1439.2,103.45868740709784,10703.699999999584,48.16,7.389722592899041,54.60800000000253,167.0,5.431390245599878,29.499999999997502,39.64583950891321,0.9956826669551573,74427.2,9.5,8892.199999999999,417.8203518106683,51.17808908149508,40.71598124594211,0.9956826669551573
2405,M17264,M,299.1,308.7,2008,20.3,178,0,0,0,0,0,0,299.18,0.0447213596080191,0.0020000000051897,308.66,0.0547722557887233,0.0030000000041853,1522.0,277.53648408812774,77026.49999999959,45.06,14.087157271784884,198.4480000000017,170.6,5.5946402922794825,31.299999999997056,39.10316668221689,0.9842658343999102,40762.4,9.599999999999966,3613.4,416.05757154651076,19.980596438318177,40.87308977464836,0.9945409836996326
2406,L49585,L,299.1,308.7,1498,38.9,181,0,0,0,0,0,0,299.16,0.054772255797294,0.0030000000051242,308.68,0.0447213595970996,0.002000000004213,1529.2,276.0537991044492,76205.69999999959,41.84,13.048869682849965,170.27300000000093,174.2,5.263078946775988,27.699999999996635,41.09898086897182,0.9842658343999102,58272.2,9.599999999999966,7040.9,422.02705177909473,38.287940958156504,40.7948122312927,0.9933993004441077
2407,L49586,L,299.1,308.6,1437,41.6,183,0,0,0,0,0,0,299.14,0.0547722557967063,0.0030000000050598,308.67999999999995,0.0447213595970996,0.002000000004213,1543.2,267.41110672520614,71508.69999999959,40.64,12.656737336296452,160.19300000000064,177.2,5.118593556827529,26.19999999999629,38.716428788177886,0.9842658343999102,59779.200000000004,9.5,7612.8,414.9008385054401,40.94545871103627,40.5016884962786,0.9922576171885831
2408,M17267,M,299.1,308.6,1499,45.1,185,0,0,0,0,0,0,299.12,0.0447213596058598,0.0020000000049966,308.66,0.0547722557887032,0.0030000000041831,1578.0,242.03408850820907,58580.49999999959,39.46,11.687300800441491,136.59300000000033,180.0,4.690415759822999,21.99999999999596,39.16121555341273,0.9842658343999102,67604.90000000001,9.5,8343.5,416.23119572025746,44.39038913143595,40.16199853254563,0.9911159339330584
2409,L49588,L,299.0,308.4,1356,52.6,188,0,0,0,0,0,0,299.08000000000004,0.0447213596044617,0.0020000000048715,308.6,0.122474487155877,0.015000000004095,1559.6,257.397163931539,66253.29999999958,39.7,12.001874853538526,144.0450000000004,183.0,3.807886552931373,14.499999999995572,41.740872643240714,0.9842658343999102,71325.6,9.399999999999977,9888.800000000001,423.80520920328973,51.77238288943528,40.3299569073952,0.9899742506775336
2410,L49589,L,299.1,308.5,1539,46.8,190,0,0,0,0,0,0,299.08000000000004,0.0447213596044617,0.0020000000048715,308.56,0.1140175425276093,0.0130000000040352,1465.8,71.38417191506511,5095.699999999571,45.0,5.238797571962654,27.4450000000018,185.4,3.646916505761449,13.2999999999953,42.554258870185286,0.9842658343999102,72025.2,9.399999999999977,8892.0,426.37978828072426,46.063641049915795,40.37562395263815,0.9888325674220091
2411,L49590,L,299.1,308.5,1689,32.1,192,0,0,0,0,0,0,299.08000000000004,0.0447213596044617,0.0020000000048715,308.52,0.0836660026771609,0.0070000000039747,1504.0,124.36639417463051,15466.99999999957,43.64,7.578456307190892,57.43300000000142,187.6,3.646916505761416,13.299999999995055,41.697096185674,0.9842658343999102,54216.9,9.399999999999977,6163.200000000001,423.816014691351,31.59493328423712,40.222809043323615,0.9876908841664843
2412,L49591,L,299.0,308.5,1559,38.1,194,0,0,0,0,0,0,299.06000000000006,0.0547722557943972,0.0030000000048068,308.5,0.0707106781465447,0.0050000000039442,1528.4,119.81986479711772,14356.79999999957,42.94,7.965739137079574,63.453000000001225,189.8,3.4928498393138523,12.199999999994803,43.154456825514934,0.9842658343999102,59397.9,9.5,7391.400000000001,428.03182590828965,37.50052829063658,40.149870141071716,0.9865492009109597
2413,L49592,L,299.1,308.6,1408,46.7,196,0,0,0,0,0,0,299.06000000000006,0.0547722557943972,0.0030000000048068,308.5,0.0707106781465447,0.0050000000039442,1510.2,131.72205586005546,17350.69999999957,43.260000000000005,8.105121837455703,65.69300000000132,192.0,3.162277660167517,9.99999999999455,42.3580466388722,0.9842658343999102,65753.6,9.5,9153.2,425.79291749686683,45.96521446647581,40.92303625651796,0.985407517655435
2414,L49593,L,299.0,308.5,1886,23.0,198,0,0,0,0,0,0,299.06000000000006,0.0547722557943972,0.0030000000048068,308.52000000000004,0.0447213595943946,0.0020000000039711,1616.2,180.7420814309705,32667.699999999568,37.34,10.13375547366324,102.69299999999969,194.0,3.162277660167477,9.999999999994294,44.74445972841183,0.9842658343999102,43378.0,9.5,4554.0,432.7859345879514,22.638114191197936,41.43289827846783,0.9842658343999102
2415,L49594,L,299.1,308.5,1415,43.4,0,0,0,0,0,0,0,299.06000000000006,0.0547722557943972,0.0030000000048068,308.52000000000004,0.0447213595943946,0.0020000000039711,1591.4,201.3189012487391,40529.29999999957,36.66,9.429899257150073,88.9229999999995,156.0,87.23531395025755,7609.999999999999,44.14813481187843,0.9842658343999102,61411.0,9.399999999999977,0.0,431.1470712223284,42.717137212956104,41.937395091433984,0.9842658343999102
2416,M17275,M,299.1,308.5,1587,35.6,2,0,0,0,0,0,0,299.06000000000006,0.0547722557943972,0.0030000000048068,308.52000000000004,0.0447213595943946,0.0020000000039711,1571.0,193.990979171712,37632.49999999958,37.36,9.131976784902582,83.3929999999997,118.0,106.81760154581268,11410.000000000004,39.89676622026195,0.9842658343999102,56497.200000000004,9.399999999999977,71.2,418.4312277648035,35.03986370463681,41.817173626563,0.9842658343999102
2417,L49596,L,299.0,308.4,1571,38.6,5,0,0,0,0,0,0,299.06000000000006,0.0547722557943972,0.0030000000048068,308.5,0.0707106781465447,0.0050000000039442,1573.4,193.87960181514603,37589.29999999958,37.46,9.144834607580377,83.62799999999973,80.2,106.64051762815112,11372.200000000008,41.80249391455585,0.9842658343999102,60640.600000000006,9.399999999999977,193.0,423.98945680452204,37.992661207836534,42.12578013920079,0.9842658343999102
2418,L49597,L,298.9,308.3,1576,36.6,7,0,0,0,0,0,0,299.02,0.0836660026813543,0.0070000000046763,308.43999999999994,0.0894427191215492,0.0080000000038563,1607.0,171.2906885968983,29340.499999999574,35.44,7.574166620823652,57.36799999999918,42.4,87.02470913481993,7573.300000000012,43.332610293942864,0.9842658343999102,57681.600000000006,9.400000000000034,256.2,428.4211721685952,36.024129539036714,42.54291961325381,0.9842658343999102
2419,L49598,L,298.9,308.3,1660,34.4,9,0,0,0,0,0,0,299.0,0.1000000000230495,0.0100000000046099,308.4,0.1000000000189872,0.0100000000037974,1561.8,89.60301334218386,8028.699999999579,37.72,3.528739151595057,12.451999999999805,4.6,3.646916505764196,13.300000000015336,40.355697172647936,0.9842658343999102,57104.0,9.400000000000034,309.59999999999997,419.52317884904465,33.85874470335691,42.40440206619453,0.9842658343999102
2420,M17279,M,298.9,308.2,1328,49.2,11,0,0,0,0,0,0,298.96000000000004,0.0894427191250051,0.0080000000044745,308.34,0.1140175425261813,0.0130000000037095,1544.4,126.20736904000331,15928.299999999588,38.88,5.970929575870087,35.65200000000013,6.8,3.492849839316756,12.200000000015086,44.07068128409527,0.9842658343999102,65337.600000000006,9.300000000000011,541.2,430.62726635816074,48.42587905247559,42.55604430758553,0.9842658343999102
2421,H31834,H,298.8,308.2,1450,44.7,14,0,0,0,0,0,0,298.9,0.0707106781488782,0.0050000000042742,308.28,0.0836660026750522,0.0070000000036218,1517.0,129.47586647711452,16763.99999999959,40.7,6.106553856308861,37.29000000000062,9.2,3.4928498393167167,12.200000000014814,41.995673787316505,0.9842658343999102,64815.00000000001,9.399999999999977,625.8000000000001,424.28307327650174,43.99668279767599,42.58590206774978,0.9842658343999102
2422,L49601,L,298.9,308.2,2384,15.0,19,0,0,0,0,0,0,298.88,0.0447213595970387,0.0020000000042076,308.24,0.0547722557830517,0.003000000003564,1679.6,413.4111754657821,170908.7999999996,35.980000000000004,13.170497333054636,173.46199999999934,12.0,4.690415759824975,22.00000000001449,41.65041311207845,0.9842658343999102,35760.0,9.300000000000011,285.0,423.3930847920025,14.763987515998654,42.43549769640613,0.9842658343999102
2423,L49602,L,298.8,308.2,1443,53.4,21,0,0,0,0,0,0,298.86,0.0547722557883285,0.003000000004142,308.22,0.0447213595894963,0.002000000003533,1653.0,425.83564904784527,181335.9999999996,39.34,15.333557969369023,235.11800000000028,14.8,5.118593556829276,26.200000000014175,39.22030120195081,0.9842658343999102,77056.2,9.399999999999977,1121.3999999999999,415.99025999142907,52.5597955569552,42.12172315271399,0.9842658343999102
2424,M17283,M,298.9,308.2,2022,20.0,23,0,0,0,0,0,0,298.86,0.0547722557883285,0.003000000004142,308.2,0.0,0.0,1725.4,456.959297968648,208811.7999999996,36.46,17.66799366085463,312.15799999999945,17.6,4.9799598391968845,24.800000000013863,40.70669988908815,0.9842658343999102,40440.0,9.300000000000011,460.0,420.57232596848445,19.685316687998203,41.71794716878162,0.9842658343999102
2425,L49604,L,298.9,308.2,1828,23.8,26,0,0,0,0,0,0,298.86,0.0547722557883285,0.003000000004142,308.2,0.0,0.0,1825.4,399.3266833057861,159461.79999999958,31.380000000000003,16.71502318275383,279.39199999999795,20.6,4.505552130429025,20.30000000001353,42.29011575273375,0.9842658343999102,43506.4,9.300000000000011,618.8000000000001,425.3051559849211,23.425526858717863,41.532145262867154,0.9842658343999102
2426,L49605,L,298.8,308.1,1472,53.5,28,0,0,0,0,0,0,298.86,0.0547722557883285,0.003000000004142,308.18,0.0447213595888035,0.002000000003471,1829.8,394.2451014280324,155429.19999999955,33.14,18.801276552404584,353.48799999999846,23.4,3.646916505763905,13.30000000001321,41.426774474630626,0.9842658343999102,78752.0,9.300000000000011,1498.0,422.58320213019636,52.658222140395196,41.68514608830402,0.9842658343999102
